BioGRID ID	PubMed ID	Query ORF	Query gene	Query allele	Suppressor ORF	Suppressor gene	Suppressor allele	Note
632755	22282571	YHR030C	SLT2	Deletion allele	YBL047C	EDE1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632756	22282571	YHR030C	SLT2	Deletion allele	YKL079W	SMY1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632757	22282571	YJL095W	BCK1	Deletion allele	YGR157W	CHO2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632758	22282571	YJL095W	BCK1	Deletion allele	YBR003W	COQ1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632759	22282571	YJL095W	BCK1	Deletion allele	YPR159W	KRE6	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632760	22282571	YJL095W	BCK1	Deletion allele	YDR323C	PEP7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632761	22282571	YJL095W	BCK1	Deletion allele	YLR025W	SNF7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632762	22282571	YJL095W	BCK1	Deletion allele	YKL079W	SMY1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632763	22282571	YJL095W	BCK1	Deletion allele	YDL065C	PEX19	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632764	22282571	YJL095W	BCK1	Deletion allele	YHR103W	SBE22	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632765	22282571	YHR030C	SLT2	Deletion allele	YPR159W	KRE6	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632766	22282571	YHR030C	SLT2	Deletion allele	YDR323C	PEP7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632767	22282571	YHR030C	SLT2	Deletion allele	YDL065C	PEX19	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
632768	22282571	YJL095W	BCK1	Deletion allele	YBL047C	EDE1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
633102	22257278	YKL217W	JEN1	Deletion allele	YCR010C	ADY2	Specific mutation (activating mutant, phospho-mutant, etc)	Conditional Suppression (excl. high temp for TS alleles)
635905	22307975	YML111W	BUL2	Deletion allele	YMR275C	BUL1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
635906	22307975	YNR068C		Deletion allele	YMR275C	BUL1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
635992	22307609	YER093C	TSC11	Hypomorphic allele (TS, DAmP, etc)	YKL126W	YPK1	Overexpression of a mutant allele	
636405	22323608	YDR217C	RAD9	Deletion allele	YPL153C	RAD53	Specific mutation (activating mutant, phospho-mutant, etc)	Conditional Suppression (excl. high temp for TS alleles)
636406	22323608	YER173W	RAD24	Deletion allele	YPL153C	RAD53	Specific mutation (activating mutant, phospho-mutant, etc)	Conditional Suppression (excl. high temp for TS alleles)
637326	22382979	YGL058W	RAD6	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
637327	22382979	YCR066W	RAD18	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
642545	22367032	YMR224C	MRE11	Deletion allele	YLR247C	IRC20	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
642608	22300850	YLR208W	SEC13	Deletion allele	YFL025C	BST1	Deletion allele	
642674	22377630	YFL031W	HAC1	Deletion allele	YOR312C	RPL20B	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
643903	22403410	YLL006W	MMM1	Deletion allele	YLR168C	UPS2	Deletion allele	
643904	22403410	YLL006W	MMM1	Deletion allele	YKL053C-A	MDM35	Deletion allele	
643906	22403410	YGL219C	MDM34	Deletion allele	YLR168C	UPS2	Deletion allele	
643907	22403410	YGL219C	MDM34	Deletion allele	YKL053C-A	MDM35	Deletion allele	
643908	22403410	YAL010C	MDM10	Deletion allele	YLR168C	UPS2	Deletion allele	
643909	22403410	YAL010C	MDM10	Deletion allele	YKL053C-A	MDM35	Deletion allele	
643910	22403410	YOL009C	MDM12	Deletion allele	YLR168C	UPS2	Deletion allele	
643911	22403410	YOL009C	MDM12	Deletion allele	YKL053C-A	MDM35	Deletion allele	
643997	9368039	YBR036C	CSG2	Deletion allele	YMR272C	SCS7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
643998	9368039	YBR036C	CSG2	Deletion allele	YDR297W	SUR2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644016	12783866	YOL096C	COQ3	Deletion allele	YPL022W	RAD1	Deletion allele	
644025	17400406	YCR020W-B	HTL1	Deletion allele	YLR442C	SIR3	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644220	9271199	YFL038C	YPT1	Deletion allele	YDR189W	SLY1	Spontaneous mutation	
644222	12087109	YBR036C	CSG2	Deletion allele	YBR159W	IFA38	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644249	15464425	YBR018C	GAL7	Deletion allele	YBR020W	GAL1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644250	15464425	YBR019C	GAL10	Deletion allele	YBR020W	GAL1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644353	22439631	YHR099W	TRA1	Hypomorphic allele (TS, DAmP, etc)	YMR080C	NAM7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644354	22439631	YHR099W	TRA1	Hypomorphic allele (TS, DAmP, etc)	YHR077C	NMD2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644355	22439631	YHR099W	TRA1	Hypomorphic allele (TS, DAmP, etc)	YGR072W	UPF3	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644621	10905345	YIL031W	ULP2	Hypomorphic allele (TS, DAmP, etc)	YDR390C	UBA2	Hypomorphic allele (TS, DAmP, etc)	
644624	10905345	YIL031W	ULP2	Hypomorphic allele (TS, DAmP, etc)	YPL020C	ULP1	Hypomorphic allele (TS, DAmP, etc)	
644659	16141237	YMR273C	ZDS1	Deletion allele	YBL105C	PKC1	Spontaneous mutation	Conditional Suppression (excl. high temp for TS alleles)
644661	11336698	YDR303C	RSC3	Hypomorphic allele (TS, DAmP, etc)	YGL086W	MAD1	Deletion allele	
644663	10101159	Q0105	COB	Specific mutation (activating mutant, phospho-mutant, etc)	YJL209W	CBP1	Spontaneous mutation	Conditional Suppression (excl. high temp for TS alleles)
644677	22431730	YER125W	RSP5	Hypomorphic allele (TS, DAmP, etc)	YHR119W	SET1	Deletion allele	
644714	9335585	YOR290C	SNF2	Deletion allele	YNL236W	SIN4	Deletion allele	
644715	9335585	YPL016W	SWI1	Deletion allele	YNL236W	SIN4	Deletion allele	
644745	22431730	YKL018W	SWD2	Deletion allele	YHR119W	SET1	Deletion allele	
644750	22408182	YDR364C	CDC40	Deletion allele	YMR213W	CEF1	Specific mutation (activating mutant, phospho-mutant, etc)	
644751	22408182	YHR165C	PRP8	Hypomorphic allele (TS, DAmP, etc)	YMR213W	CEF1	Specific mutation (activating mutant, phospho-mutant, etc)	
644806	14610085	YBL105C	PKC1	Deletion allele	YJL095W	BCK1	Specific mutation (activating mutant, phospho-mutant, etc)	
644808	14610085	YJL095W	BCK1	Deletion allele	YOR231W	MKK1	Specific mutation (activating mutant, phospho-mutant, etc)	Conditional Suppression (excl. high temp for TS alleles)
644825	22479149	YLR368W	MDM30	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644826	22479149	YJL149W	DAS1	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644827	22479149	YML088W	UFO1	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644844	22479149	YDR308C	SRB7	Specific mutation (activating mutant, phospho-mutant, etc)	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644847	22479149	YDR477W	SNF1	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644848	22479149	YGL115W	SNF4	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644853	22479149	YPL042C	SSN3	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644854	22479149	YNL025C	SSN8	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644855	22479149	YDR009W	GAL3	Deletion allele	YML051W	GAL80	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
644887	16945917	YGR075C	PRP38	Hypomorphic allele (TS, DAmP, etc)	YBL074C	AAR2	Spontaneous mutation	
645006	8955118	YPL248C	GAL4	Specific mutation (activating mutant, phospho-mutant, etc)	YOR259C	RPT4	Spontaneous mutation	Conditional Suppression (excl. high temp for TS alleles)
645012	17339209	YDR397C	NCB2	Deletion allele	YDR404C	RPB7	Hypomorphic allele (TS, DAmP, etc)	
645013	17339209	YDR397C	NCB2	Deletion allele	YDR311W	TFB1	Hypomorphic allele (TS, DAmP, etc)	
645014	17339209	YER159C	BUR6	Hypomorphic allele (TS, DAmP, etc)	YNR010W	CSE2	Deletion allele	
645021	17339209	YPL082C	MOT1	Hypomorphic allele (TS, DAmP, etc)	YOR151C	RPB2	Overexpression of a mutant allele	
645123	12136008	YDR478W	SNM1	Hypomorphic allele (TS, DAmP, etc)	YGR108W	CLB1	Deletion allele	
645126	12136008	YAR019C	CDC15	Hypomorphic allele (TS, DAmP, etc)	YDR478W	SNM1	Hypomorphic allele (TS, DAmP, etc)	
656272	22449970	YJR104C	SOD1	Deletion allele	YDR135C	YCF1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
656273	22449970	YGR088W	CTT1	Deletion allele	YDR135C	YCF1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
656352	22505622	YHR099W	TRA1	Specific mutation (activating mutant, phospho-mutant, etc)	YJR136C	TTI2	Specific mutation (activating mutant, phospho-mutant, etc)	Conditional Suppression (excl. high temp for TS alleles)
656619	22493290	YPL153C	RAD53	Deletion allele	YGL167C	PMR1	Deletion allele	
656620	22493290	YBR136W	MEC1	Deletion allele	YGL167C	PMR1	Deletion allele	
656745	22341443	YMR079W	SEC14	Hypomorphic allele (TS, DAmP, etc)	YPL145C	KES1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
656982	22219186	YGR112W	SHY1	Deletion allele	YKR087C	OMA1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
657010	12215531	YER068W	MOT2	Deletion allele	YGR274C	TAF1	Overexpression of a mutant allele	Conditional Suppression (excl. high temp for TS alleles)
657011	12215531	YPR072W	NOT5	Deletion allele	YGR274C	TAF1	Overexpression of a mutant allele	Conditional Suppression (excl. high temp for TS alleles)
657482	10867012	YLR393W	ATP10	Deletion allele	Q0085	ATP6	Spontaneous mutation	Conditional Suppression (excl. high temp for TS alleles)
657545	22580297	YLR153C	ACS2	Hypomorphic allele (TS, DAmP, etc)	YNR016C	ACC1	Hypomorphic allele (TS, DAmP, etc)	
657588	10747052	YFL029C	CAK1	Deletion allele	YBR160W	CDC28	Overexpression of a mutant allele	
657870	9559540	YPL057C	SUR1	Hypomorphic allele (TS, DAmP, etc)	YMR272C	SCS7	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
657871	9559540	YBR036C	CSG2	Deletion allele	YMR272C	SCS7	Hypomorphic allele (TS, DAmP, etc)	Conditional Suppression (excl. high temp for TS alleles)
658634	16782999	YDR076W	RAD55	Deletion allele	YGL090W	LIF1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658635	16782999	YDR076W	RAD55	Deletion allele	YMR284W	YKU70	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658636	16782999	YDR076W	RAD55	Deletion allele	YDR032C	PST2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658637	16782999	YDR076W	RAD55	Deletion allele	YBR052C	RFS1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658643	16782999	YER095W	RAD51	Specific mutation (activating mutant, phospho-mutant, etc)	YGR044C	RME1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658644	16782999	YER095W	RAD51	Specific mutation (activating mutant, phospho-mutant, etc)	YNL236W	SIN4	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658646	16782999	YML032C	RAD52	Specific mutation (activating mutant, phospho-mutant, etc)	YML074C	FPR3	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658763	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658764	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YKL150W	MCR1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658765	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YNL273W	TOF1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658766	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YDR217C	RAD9	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658767	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YGR258C	RAD2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658768	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YDR406W	PDR15	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658769	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YPL133C	RDS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658770	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YDR451C	YHP1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658771	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YDL056W	MBP1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658772	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YDR207C	UME6	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658773	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YOL013C	HRD1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658774	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YIL030C	SSM4	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658775	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YGR078C	PAC10	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658776	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YMR175W	SIP18	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658777	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YLL045C	RPL8B	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
658778	22564307	YBL023C	MCM2	Specific mutation (activating mutant, phospho-mutant, etc)	YOR051C	ETT1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
659333	22570495	YGL173C	XRN1	Deletion allele	YOR048C	RAT1	Overexpression of a mutant allele	Conditional Suppression (excl. high temp for TS alleles)
659383	22670231	YKL035W	UGP1	Hypomorphic allele (TS, DAmP, etc)	YGR184C	UBR1	Deletion allele	
659384	22670231	YPR035W	GLN1	Hypomorphic allele (TS, DAmP, etc)	YGR184C	UBR1	Deletion allele	
664600	22696213	YCR066W	RAD18	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
665018	22696213	YLR032W	RAD5	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
665517	22705796	YCR066W	RAD18	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
665523	22333915	YPL153C	RAD53	Deletion allele	YML058W	SML1	Deletion allele	
668110	22720784	YIL033C	BCY1	Deletion allele	YHR087W	RTC3	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669501	22747505	YHR030C	SLT2	Deletion allele	YLR113W	HOG1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669503	22747505	YHR030C	SLT2	Deletion allele	YHR205W	SCH9	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669504	22747505	YJL095W	BCK1	Deletion allele	YHR205W	SCH9	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669521	22745270	YML007W	YAP1	Deletion allele	YKL190W	CNB1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669522	22745270	YNL027W	CRZ1	Deletion allele	YKL190W	CNB1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
669523	22754872	YBL015W	ACH1	Deletion allele	YOR197W	MCA1	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
670888	22778132	YJR017C	ESS1	Hypomorphic allele (TS, DAmP, etc)	YJR119C	JHD2	Deletion allele	
670889	22778132	YJR017C	ESS1	Hypomorphic allele (TS, DAmP, etc)	YJL168C	SET2	Deletion allele	
671009	22670525	YBR143C	SUP45	Specific mutation (activating mutant, phospho-mutant, etc)	YMR080C	NAM7	Deletion allele	
671010	22670525	YBR143C	SUP45	Specific mutation (activating mutant, phospho-mutant, etc)	YHR077C	NMD2	Deletion allele	
671011	22670525	YBR143C	SUP45	Specific mutation (activating mutant, phospho-mutant, etc)	YGR072W	UPF3	Deletion allele	
671423	22718905	YER012W	PRE1	Hypomorphic allele (TS, DAmP, etc)	YGR142W	BTN2	Deletion allele	
671424	22718905	YER012W	PRE1	Hypomorphic allele (TS, DAmP, etc)	YPR158W	CUR1	Deletion allele	
674083	22808036	YJL104W	PAM16	Hypomorphic allele (TS, DAmP, etc)	YLR372W	SUR4	Deletion allele	
674084	22808036	YJL104W	PAM16	Hypomorphic allele (TS, DAmP, etc)	YER019W	ISC1	Deletion allele	
674085	22808036	YJL104W	PAM16	Hypomorphic allele (TS, DAmP, etc)	YDR072C	IPT1	Deletion allele	
674086	22808036	YJL104W	PAM16	Hypomorphic allele (TS, DAmP, etc)	YGR143W	SKN1	Deletion allele	
674087	22808036	YJL104W	PAM16	Hypomorphic allele (TS, DAmP, etc)	YCR034W	FEN1	Deletion allele	
674619	22808051	YGR142W	BTN2	Deletion allele	YBR086C	IST2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
674832	22747191	YGL058W	RAD6	Deletion allele	YJL092W	SRS2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
676698	22844089	YPR199C	ARR1	Deletion allele	YEL009C	GCN4	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
679040	22876324	YAL054C	ACS1	Deletion allele	YCR005C	CIT2	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
679553	22199252	YOR290C	SNF2	Deletion allele	YJR035W	RAD26	Deletion allele	Conditional Suppression (excl. high temp for TS alleles)
722288	22953000	YNL330C	RPD3	Deletion allele	YBR034C	HMT1	Deletion allele	
722289	22953000	YDR207C	UME6	Deletion allele	YBR034C	HMT1	Deletion allele	
